Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565	1/60	7.444617e-01	9.073127e-01	0	0	7.374395e-01	2.176139e-01	APBB1
Reactome_2022	Fatty Acid Metabolism R-HSA-8978868	3/173	7.489527e-01	9.076312e-01	0	0	7.668557e-01	2.216823e-01	PECR;EPHX2;ACSL6
Reactome_2022	DNA Double Strand Break Response R-HSA-5693606	1/61	7.502157e-01	9.076312e-01	0	0	7.251116e-01	2.083931e-01	APBB1
Reactome_2022	Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	1/61	7.502157e-01	9.076312e-01	0	0	7.251116e-01	2.083931e-01	CDK5R1
Reactome_2022	Estrogen-dependent Gene Expression R-HSA-9018519	2/119	7.505412e-01	9.076312e-01	0	0	7.431882e-01	2.132658e-01	TNRC6C;GATA3
Reactome_2022	Synthesis Of DNA R-HSA-69239	2/119	7.505412e-01	9.076312e-01	0	0	7.431882e-01	2.132658e-01	POLE2;LRIG1
Reactome_2022	Pre-NOTCH Transcription And Translation R-HSA-1912408	1/62	7.558405e-01	9.126248e-01	0	0	7.131879e-01	1.996390e-01	TNRC6C
Reactome_2022	Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	1/63	7.613389e-01	9.178429e-01	0	0	7.016489e-01	1.913233e-01	ZBP1
Reactome_2022	Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849	2/122	7.627315e-01	9.181028e-01	0	0	7.244966e-01	1.962293e-01	SLC2A1;LDLRAP1
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	29/1449	7.675415e-01	9.224689e-01	0	0	8.816214e-01	2.332442e-01	TDRKH;PRR5;PPP1R13B;TCF7;LEF1;RORA;GATA3;PRDM1;MLLT3;GATA1;NR3C2;PRDX2;SOCS3;CTLA4;APOE;MYBL1;PLXNA4;NR1D2;FBXO32;REXO2;ELL2;SMAD7;TNRC6C;MAF;IFNG;CAMK4;PTPN4;CNOT9;CDK5R1
Reactome_2022	Dual Incision In TC-NER R-HSA-6782135	1/65	7.719678e-01	9.246703e-01	0	0	6.796526e-01	1.759025e-01	POLE2
Reactome_2022	Regulation Of RAS By GAPs R-HSA-5658442	1/65	7.719678e-01	9.246703e-01	0	0	6.796526e-01	1.759025e-01	RASA3
Reactome_2022	Platelet Degranulation R-HSA-114608	2/125	7.744025e-01	9.246703e-01	0	0	7.067169e-01	1.806817e-01	HABP4;F5
Reactome_2022	Activation Of NF-kappaB In B Cells R-HSA-1169091	1/66	7.771038e-01	9.246703e-01	0	0	6.691621e-01	1.687502e-01	CARD11
Reactome_2022	COPII-mediated Vesicle Transport R-HSA-204005	1/66	7.771038e-01	9.246703e-01	0	0	6.691621e-01	1.687502e-01	F5
Reactome_2022	Integrin Cell Surface Interactions R-HSA-216083	1/66	7.771038e-01	9.246703e-01	0	0	6.691621e-01	1.687502e-01	ITGA1
Reactome_2022	Cellular Response To Chemical Stress R-HSA-9711123	3/182	7.788569e-01	9.246703e-01	0	0	7.279605e-01	1.819376e-01	PRDX2;BLVRB;GCLM
Reactome_2022	G2/M Transition R-HSA-69275	3/182	7.788569e-01	9.246703e-01	0	0	7.279605e-01	1.819376e-01	HAUS3;OPTN;CDC25B
Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	1/67	7.821243e-01	9.257314e-01	0	0	6.589894e-01	1.619411e-01	PLOD2
Reactome_2022	HDR Thru Homologous Recombination (HRR) R-HSA-5685942	1/67	7.821243e-01	9.257314e-01	0	0	6.589894e-01	1.619411e-01	POLE2
Reactome_2022	Mitotic G2-G2/M Phases R-HSA-453274	3/184	7.850903e-01	9.278340e-01	0	0	7.198424e-01	1.741706e-01	HAUS3;OPTN;CDC25B
Reactome_2022	Mitotic Prometaphase R-HSA-68877	3/186	7.911778e-01	9.298326e-01	0	0	7.119018e-01	1.667506e-01	EML4;ERCC6L;HAUS3
Reactome_2022	Circadian Clock R-HSA-400253	1/69	7.918295e-01	9.298326e-01	0	0	6.395418e-01	1.492750e-01	RORA
Reactome_2022	Loss Of Nlp From Mitotic Centrosomes R-HSA-380259	1/69	7.918295e-01	9.298326e-01	0	0	6.395418e-01	1.492750e-01	HAUS3
Reactome_2022	RHOB GTPase Cycle R-HSA-9013026	1/69	7.918295e-01	9.298326e-01	0	0	6.395418e-01	1.492750e-01	TFRC
Reactome_2022	Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	2/130	7.927419e-01	9.298326e-01	0	0	6.789360e-01	1.576881e-01	HABP4;F5
Reactome_2022	ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821	2/131	7.962481e-01	9.321660e-01	0	0	6.736382e-01	1.534847e-01	GNG2;PTGDR
Reactome_2022	ESR-mediated Signaling R-HSA-8939211	3/188	7.971215e-01	9.321660e-01	0	0	7.041328e-01	1.596608e-01	TNRC6C;GNG2;GATA3
Reactome_2022	ER To Golgi Anterograde Transport R-HSA-199977	2/133	8.031036e-01	9.366982e-01	0	0	6.632853e-01	1.454396e-01	ANK1;F5
Reactome_2022	AURKA Activation By TPX2 R-HSA-8854518	1/72	8.055843e-01	9.366982e-01	0	0	6.124245e-01	1.323985e-01	HAUS3
Reactome_2022	Signaling By FGFR2 R-HSA-5654738	1/72	8.055843e-01	9.366982e-01	0	0	6.124245e-01	1.323985e-01	FGFBP2
Reactome_2022	Transmission Across Chemical Synapses R-HSA-112315	4/246	8.058007e-01	9.366982e-01	0	0	7.172068e-01	1.548585e-01	GNG2;CAMK4;MYO6;RNASE1
Reactome_2022	SLC-mediated Transmembrane Transport R-HSA-425407	4/247	8.083053e-01	9.373478e-01	0	0	7.142183e-01	1.519967e-01	SLC44A2;SLC9A9;SLC2A1;SLC41A1
Reactome_2022	Extra-nuclear Estrogen Signaling R-HSA-9009391	1/73	8.099647e-01	9.373478e-01	0	0	6.038876e-01	1.272782e-01	GNG2
Reactome_2022	RHOC GTPase Cycle R-HSA-9013106	1/73	8.099647e-01	9.373478e-01	0	0	6.038876e-01	1.272782e-01	TFRC
Reactome_2022	RHOG GTPase Cycle R-HSA-9013408	1/74	8.142465e-01	9.395152e-01	0	0	5.955846e-01	1.223879e-01	TFRC
Reactome_2022	RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505	1/74	8.142465e-01	9.395152e-01	0	0	5.955846e-01	1.223879e-01	ELL2
Reactome_2022	ISG15 Antiviral Mechanism R-HSA-1169408	1/75	8.184322e-01	9.429499e-01	0	0	5.875060e-01	1.177155e-01	HERC5
Reactome_2022	Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	5/307	8.221853e-01	9.449447e-01	0	0	7.177749e-01	1.405328e-01	HERC5;SOCS3;TRIM69;FBXO32;UBAC1
Reactome_2022	Disease R-HSA-1643685	34/1736	8.225865e-01	9.449447e-01	0	0	8.591820e-01	1.677996e-01	CYFIP2;PRR5;NCKAP1;PATJ;SLC2A1;ITPR3;PRDX2;GNG2;LRIG1;S1PR1;FYN;ICOS;PTGDR;ZBP1;TRAT1;ALG14;FLT3LG;ATP1B2;REXO2;RNASE1;CDC25B;EML4;IGLL5;XK;CD8B;LCK;MGAT4A;CAMK4;SLC9A9;CD28;NMT2;CD247;GCLM;CDK5R1
Reactome_2022	G2/M DNA Damage Checkpoint R-HSA-69473	1/77	8.265232e-01	9.466785e-01	0	0	5.719866e-01	1.089791e-01	REXO2
Reactome_2022	Signaling By Insulin Receptor R-HSA-74752	1/77	8.265232e-01	9.466785e-01	0	0	5.719866e-01	1.089791e-01	FLT3LG
Reactome_2022	Nuclear Events Mediated By NFE2L2 R-HSA-9759194	1/78	8.304327e-01	9.483712e-01	0	0	5.645292e-01	1.048942e-01	GCLM
Reactome_2022	Pre-NOTCH Expression And Processing R-HSA-1912422	1/78	8.304327e-01	9.483712e-01	0	0	5.645292e-01	1.048942e-01	TNRC6C
Reactome_2022	Amyloid Fiber Formation R-HSA-977225	1/79	8.342544e-01	9.500469e-01	0	0	5.572630e-01	1.009855e-01	APOE
Reactome_2022	Signaling By NOTCH R-HSA-157118	3/203	8.373259e-01	9.500469e-01	0	0	6.508184e-01	1.155475e-01	TNRC6C;GZMB;DLGAP5
Reactome_2022	COPI-mediated Anterograde Transport R-HSA-6807878	1/80	8.379901e-01	9.500469e-01	0	0	5.501808e-01	9.724391e-02	ANK1
Reactome_2022	RNA Polymerase II Pre-transcription Events R-HSA-674695	1/80	8.379901e-01	9.500469e-01	0	0	5.501808e-01	9.724391e-02	MLLT3
Reactome_2022	Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320	1/80	8.379901e-01	9.500469e-01	0	0	5.501808e-01	9.724391e-02	HAUS3
Reactome_2022	Centrosome Maturation R-HSA-380287	1/81	8.416418e-01	9.514212e-01	0	0	5.432757e-01	9.366115e-02	HAUS3
Reactome_2022	DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	1/81	8.416418e-01	9.514212e-01	0	0	5.432757e-01	9.366115e-02	HERC5
Reactome_2022	Phospholipid Metabolism R-HSA-1483257	3/208	8.491126e-01	9.577045e-01	0	0	6.347807e-01	1.038269e-01	MTMR1;PLEKHA1;SLC44A2
Reactome_2022	DNA Double-Strand Break Repair R-HSA-5693532	2/149	8.509443e-01	9.577045e-01	0	0	5.906040e-01	9.532857e-02	POLE2;APBB1
Reactome_2022	HIV Life Cycle R-HSA-162587	2/149	8.509443e-01	9.577045e-01	0	0	5.906040e-01	9.532857e-02	LRIG1;NMT2
Reactome_2022	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	1/84	8.521114e-01	9.577045e-01	0	0	5.235585e-01	8.378926e-02	CDC25B
Reactome_2022	Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	6/378	8.548256e-01	9.593726e-01	0	0	6.982815e-01	1.095309e-01	HERC5;SEC14L2;SOCS3;TRIM69;FBXO32;UBAC1
Reactome_2022	Signaling By FGFR R-HSA-190236	1/86	8.587045e-01	9.609599e-01	0	0	5.111870e-01	7.786931e-02	FGFBP2
Reactome_2022	G Alpha (S) Signaling Events R-HSA-418555	2/153	8.611272e-01	9.609599e-01	0	0	5.748404e-01	8.594615e-02	GNG2;PTGDR
Reactome_2022	Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	1/88	8.650043e-01	9.609599e-01	0	0	4.993842e-01	7.242107e-02	ZFP36L1
Reactome_2022	DNA Replication R-HSA-69306	2/155	8.659766e-01	9.609599e-01	0	0	5.672676e-01	8.162835e-02	POLE2;LRIG1
Reactome_2022	Antimicrobial Peptides R-HSA-6803157	1/89	8.680484e-01	9.609599e-01	0	0	4.936841e-01	6.986017e-02	GNLY
Reactome_2022	ER-Phagosome Pathway R-HSA-1236974	1/89	8.680484e-01	9.609599e-01	0	0	4.936841e-01	6.986017e-02	SEC14L2
Reactome_2022	Mitochondrial Biogenesis R-HSA-1592230	1/89	8.680484e-01	9.609599e-01	0	0	4.936841e-01	6.986017e-02	CAMK4
Reactome_2022	Biological Oxidations R-HSA-211859	3/218	8.704750e-01	9.609599e-01	0	0	6.049432e-01	8.391546e-02	ALDH1A1;GCLM;CES1
Reactome_2022	Chaperonin-mediated Protein Folding R-HSA-390466	1/90	8.710239e-01	9.609599e-01	0	0	4.881120e-01	6.740138e-02	GNG2
Reactome_2022	Collagen Formation R-HSA-1474290	1/90	8.710239e-01	9.609599e-01	0	0	4.881120e-01	6.740138e-02	PLOD2
Reactome_2022	Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756	1/90	8.710239e-01	9.609599e-01	0	0	4.881120e-01	6.740138e-02	CDK5R1
Reactome_2022	Viral mRNA Translation R-HSA-192823	1/90	8.710239e-01	9.609599e-01	0	0	4.881120e-01	6.740138e-02	XK
Reactome_2022	Activation Of HOX Genes During Differentiation R-HSA-5619507	1/91	8.739324e-01	9.628069e-01	0	0	4.826637e-01	6.504000e-02	CNOT9
Reactome_2022	Class B/2 (Secretin Family Receptors) R-HSA-373080	1/92	8.767755e-01	9.632182e-01	0	0	4.773352e-01	6.277160e-02	GNG2
Reactome_2022	Telomere Maintenance R-HSA-157579	1/92	8.767755e-01	9.632182e-01	0	0	4.773352e-01	6.277160e-02	LRIG1
Reactome_2022	Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444	1/93	8.795547e-01	9.649123e-01	0	0	4.721225e-01	6.059198e-02	ERCC6L
Reactome_2022	Metabolism Of Nucleotides R-HSA-15869	1/95	8.849267e-01	9.680825e-01	0	0	4.620298e-01	5.648335e-02	AK1
Reactome_2022	UCH Proteinases R-HSA-5689603	1/95	8.849267e-01	9.680825e-01	0	0	4.620298e-01	5.648335e-02	SMAD7
Reactome_2022	HCMV Early Events R-HSA-9609690	1/96	8.875224e-01	9.682063e-01	0	0	4.571429e-01	5.454698e-02	RNASE1
Reactome_2022	Protein Folding R-HSA-391251	1/96	8.875224e-01	9.682063e-01	0	0	4.571429e-01	5.454698e-02	GNG2
Reactome_2022	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	2/168	8.938894e-01	9.737901e-01	0	0	5.224927e-01	5.860970e-02	RORA;NR3C2
Reactome_2022	KEAP1-NFE2L2 Pathway R-HSA-9755511	1/100	8.973339e-01	9.761791e-01	0	0	4.385823e-01	4.751042e-02	GCLM
Reactome_2022	ABC-family Proteins Mediated Transport R-HSA-382556	1/102	9.019145e-01	9.797957e-01	0	0	4.298533e-01	4.437613e-02	ABCD2
Reactome_2022	SUMOylation R-HSA-2990846	2/174	9.048619e-01	9.804537e-01	0	0	5.041101e-01	5.039737e-02	RORA;NR3C2
Reactome_2022	Antigen processing-Cross Presentation R-HSA-1236975	1/104	9.062912e-01	9.804537e-01	0	0	4.214632e-01	4.146971e-02	SEC14L2
Reactome_2022	Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393	1/104	9.062912e-01	9.804537e-01	0	0	4.214632e-01	4.146971e-02	SLC9A9
Reactome_2022	Disorders Of Transmembrane Transporters R-HSA-5619115	2/176	9.082777e-01	9.812419e-01	0	0	4.982643e-01	4.793555e-02	SLC9A9;SLC2A1
Reactome_2022	Resolution Of Sister Chromatid Cohesion R-HSA-2500257	1/106	9.104730e-01	9.822530e-01	0	0	4.133929e-01	3.877254e-02	ERCC6L
Reactome_2022	Phase II - Conjugation Of Compounds R-HSA-156580	1/107	9.124936e-01	9.830732e-01	0	0	4.094719e-01	3.749708e-02	GCLM
Reactome_2022	SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339	1/108	9.144686e-01	9.838421e-01	0	0	4.056242e-01	3.626773e-02	SEC11C
Reactome_2022	Mitotic Spindle Checkpoint R-HSA-69618	1/110	9.182862e-01	9.865885e-01	0	0	3.981406e-01	3.393994e-02	ERCC6L
Reactome_2022	Cilium Assembly R-HSA-5617833	2/186	9.237011e-01	9.899644e-01	0	0	4.709415e-01	3.737711e-02	HAUS3;B9D1
Reactome_2022	Cell Cycle R-HSA-1640170	10/654	9.249044e-01	9.899644e-01	0	0	6.687630e-01	5.220695e-02	EML4;ERCC6L;POLE2;LRIG1;HAUS3;REXO2;OPTN;SYNE2;CDC25B;SYNE1
Reactome_2022	HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567	1/114	9.254190e-01	9.899644e-01	0	0	3.839681e-01	2.976087e-02	POLE2
Reactome_2022	PPARA Activates Gene Expression R-HSA-1989781	1/116	9.287488e-01	9.899644e-01	0	0	3.772516e-01	2.788529e-02	RORA
Reactome_2022	Chromosome Maintenance R-HSA-73886	1/118	9.319303e-01	9.899644e-01	0	0	3.707647e-01	2.613788e-02	LRIG1
Reactome_2022	Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206	1/118	9.319303e-01	9.899644e-01	0	0	3.707647e-01	2.613788e-02	RORA
Reactome_2022	Homology Directed Repair R-HSA-5693538	1/119	9.334675e-01	9.899644e-01	0	0	3.676037e-01	2.530919e-02	POLE2
Reactome_2022	Transcriptional Regulation By RUNX2 R-HSA-8878166	1/119	9.334675e-01	9.899644e-01	0	0	3.676037e-01	2.530919e-02	MAF
Reactome_2022	Glycosaminoglycan Metabolism R-HSA-1630316	1/120	9.349701e-01	9.899644e-01	0	0	3.644958e-01	2.450898e-02	CSGALNACT1
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	11/722	9.351398e-01	9.899644e-01	0	0	6.654721e-01	4.462603e-02	TNRC6C;PRDX2;DNAJA4;CCL2;DNAJB9;BLVRB;RORA;TNIK;GCLM;ETS1;NR3C2
Reactome_2022	HCMV Infection R-HSA-9609646	1/121	9.364387e-01	9.899644e-01	0	0	3.614397e-01	2.373617e-02	RNASE1
Reactome_2022	SARS-CoV-2-host Interactions R-HSA-9705683	2/196	9.366586e-01	9.899644e-01	0	0	4.464356e-01	2.921315e-02	PATJ;REXO2
Reactome_2022	Metabolism Of Lipids R-HSA-556833	11/732	9.416644e-01	9.915450e-01	0	0	6.558940e-01	3.942341e-02	MTMR1;PECR;UGCG;PLEKHA1;SLC44A2;EPHX2;ORMDL3;ACSL6;RORA;ARSG;LDLRAP1
Reactome_2022	Ub-specific Processing Proteases R-HSA-5689880	2/201	9.423279e-01	9.915450e-01	0	0	4.351062e-01	2.584617e-02	GATA3;SMAD7
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	11/736	9.441107e-01	9.915450e-01	0	0	6.521367e-01	3.750558e-02	TNRC6C;PRDX2;DNAJA4;CCL2;DNAJB9;BLVRB;RORA;TNIK;GCLM;ETS1;NR3C2
Reactome_2022	DNA Replication Pre-Initiation R-HSA-69002	1/127	9.445813e-01	9.915450e-01	0	0	3.441220e-01	1.961962e-02	POLE2
Reactome_2022	Glycerophospholipid Biosynthesis R-HSA-1483206	1/127	9.445813e-01	9.915450e-01	0	0	3.441220e-01	1.961962e-02	SLC44A2
Reactome_2022	Autophagy R-HSA-9612973	1/128	9.458333e-01	9.915450e-01	0	0	3.413948e-01	1.901191e-02	RNASE1
Reactome_2022	G1/S Transition R-HSA-69206	1/129	9.470571e-01	9.915450e-01	0	0	3.387102e-01	1.842443e-02	POLE2
Reactome_2022	Organelle Biogenesis And Maintenance R-HSA-1852241	3/275	9.483238e-01	9.915450e-01	0	0	4.767624e-01	2.529666e-02	CAMK4;HAUS3;B9D1
Reactome_2022	Cell Cycle, Mitotic R-HSA-69278	7/523	9.511394e-01	9.923946e-01	0	0	5.842234e-01	2.926645e-02	EML4;ERCC6L;POLE2;LRIG1;HAUS3;OPTN;CDC25B
Reactome_2022	Deubiquitination R-HSA-5688426	3/279	9.516810e-01	9.923946e-01	0	0	4.697553e-01	2.326483e-02	OTUD7B;GATA3;SMAD7
Reactome_2022	SARS-CoV-2 Infection R-HSA-9694516	3/283	9.548340e-01	9.928173e-01	0	0	4.629484e-01	2.139644e-02	PATJ;MGAT4A;REXO2
Reactome_2022	Late Phase Of HIV Life Cycle R-HSA-162599	1/136	9.548852e-01	9.928173e-01	0	0	3.210317e-01	1.482017e-02	NMT2
Reactome_2022	Influenza Viral RNA Transcription And Replication R-HSA-168273	1/137	9.559049e-01	9.928173e-01	0	0	3.186548e-01	1.437034e-02	XK
Reactome_2022	PTEN Regulation R-HSA-6807070	1/139	9.578758e-01	9.932084e-01	0	0	3.140043e-01	1.351384e-02	TNRC6C
Reactome_2022	Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	1/140	9.588281e-01	9.932084e-01	0	0	3.117292e-01	1.310618e-02	PTPN4
Reactome_2022	Diseases Of Glycosylation R-HSA-3781865	1/143	9.615579e-01	9.947151e-01	0	0	3.050962e-01	1.195993e-02	ALG14
Reactome_2022	Mitotic G1 Phase And G1/S Transition R-HSA-453279	1/147	9.649187e-01	9.963696e-01	0	0	2.966762e-01	1.059472e-02	POLE2
Reactome_2022	G2/M Checkpoints R-HSA-69481	1/148	9.657121e-01	9.963696e-01	0	0	2.946429e-01	1.027995e-02	REXO2
Reactome_2022	Metabolism Of Steroids R-HSA-8957322	1/153	9.694182e-01	9.976745e-01	0	0	2.848772e-01	8.848044e-03	LDLRAP1
Reactome_2022	Neddylation R-HSA-8951664	2/237	9.709964e-01	9.976745e-01	0	0	3.677662e-01	1.082429e-02	SOCS3;FBXO32
Reactome_2022	DNA Repair R-HSA-73894	3/310	9.715762e-01	9.976745e-01	0	0	4.216415e-01	1.215827e-02	POLE2;LRIG1;APBB1
Reactome_2022	Influenza Infection R-HSA-168255	1/157	9.720931e-01	9.976745e-01	0	0	2.775155e-01	7.854703e-03	XK
Reactome_2022	Toll-like Receptor Cascades R-HSA-168898	1/162	9.751108e-01	9.991764e-01	0	0	2.688276e-01	6.775575e-03	PTPN4
Reactome_2022	Diseases Of Metabolism R-HSA-5668914	2/247	9.761185e-01	9.991764e-01	0	0	3.525727e-01	8.522147e-03	ALG14;GCLM
Reactome_2022	Separation Of Sister Chromatids R-HSA-2467813	1/170	9.792764e-01	9.999666e-01	0	0	2.559964e-01	5.360908e-03	ERCC6L
Reactome_2022	mRNA Splicing - Major Pathway R-HSA-72163	1/181	9.838921e-01	9.999666e-01	0	0	2.402158e-01	3.900884e-03	SNRPN
Reactome_2022	Cell Cycle Checkpoints R-HSA-69620	2/271	9.850964e-01	9.999666e-01	0	0	3.207172e-01	4.815829e-03	ERCC6L;REXO2
Reactome_2022	Metabolism R-HSA-1430728	33/2049	9.863477e-01	9.999666e-01	0	0	6.899790e-01	9.484678e-03	MTMR1;PECR;SLC44A2;AK1;SLC2A1;CPOX;RORA;ITPR3;ENO2;UGCG;GNG2;CA3;UROD;B3GALT2;ORMDL3;PRKG2;CA6;SLC25A21;ARSG;APOE;LDLRAP1;CSGALNACT1;PKLR;PLEKHA1;EPHX2;ACSL6;NOSIP;ALDH1A1;BLVRB;PLCH2;GCLM;PFKM;CES1
Reactome_2022	mRNA Splicing R-HSA-72172	1/189	9.865902e-01	9.999666e-01	0	0	2.298988e-01	3.103756e-03	SNRPN
Reactome_2022	Post-translational Protein Modification R-HSA-597592	20/1383	9.890087e-01	9.999666e-01	0	0	6.221023e-01	6.875585e-03	ST6GALNAC1;PMM1;CSF1;ALG14;RAB39B;OTUD7B;RORA;GATA3;FBXO32;ANK1;LTBP1;F5;NR3C2;SMAD7;SOCS3;RAB30;MGAT4A;MAN1C1;ARSG;APOE
Reactome_2022	Keratinization R-HSA-6805567	1/208	9.913261e-01	9.999666e-01	0	0	2.085921e-01	1.817196e-03	KRT13
Reactome_2022	M Phase R-HSA-68886	3/380	9.918813e-01	9.999666e-01	0	0	3.421037e-01	2.788789e-03	EML4;ERCC6L;HAUS3
Reactome_2022	Mitotic Anaphase R-HSA-68882	1/232	9.949998e-01	9.999666e-01	0	0	1.866883e-01	9.358292e-04	ERCC6L
Reactome_2022	Mitotic Metaphase And Anaphase R-HSA-2555396	1/233	9.951133e-01	9.999666e-01	0	0	1.858740e-01	9.105437e-04	ERCC6L
Reactome_2022	Chromatin Modifying Enzymes R-HSA-3247509	1/238	9.956434e-01	9.999666e-01	0	0	1.819055e-01	7.942261e-04	ARID5B
Reactome_2022	Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203	1/242	9.960258e-01	9.999666e-01	0	0	1.788493e-01	7.121986e-04	SNRPN
Reactome_2022	Metabolism Of Proteins R-HSA-392499	26/1890	9.983331e-01	9.999666e-01	0	0	5.832319e-01	9.730105e-04	ST6GALNAC1;CSF1;OTUD7B;RORA;GATA3;LTBP1;NR3C2;DPP4;SOCS3;GNG2;KIF5C;MAN1C1;ARSG;APOE;SEC11C;PMM1;ALG14;RAB39B;FBXO32;ANK1;F5;GZMH;SMAD7;RAB30;MGAT4A;CES1
Reactome_2022	Translation R-HSA-72766	1/281	9.983783e-01	9.999666e-01	0	0	1.536272e-01	2.493457e-04	SEC11C
Reactome_2022	Neutrophil Degranulation R-HSA-6798695	3/468	9.984507e-01	9.999666e-01	0	0	2.760885e-01	4.280672e-04	SLC44A2;ORMDL3;RNASE1
Reactome_2022	Metabolism Of Amino Acids And Derivatives R-HSA-71291	1/364	9.997586e-01	9.999666e-01	0	0	1.179900e-01	2.848867e-05	SLC25A21
Reactome_2022	Sensory Perception R-HSA-9709957	3/616	9.999141e-01	9.999666e-01	0	0	2.078069e-01	1.785842e-05	NMT2;ITPR3;APOE
Reactome_2022	Metabolism Of RNA R-HSA-8953854	3/666	9.999666e-01	9.999666e-01	0	0	1.916279e-01	6.398355e-06	SNRPN;CNOT9;ZFP36L1
