,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,GO_Biological_Process_2021,positive regulation of T cell activation (GO:0050870),15/75,9.779286463691168e-11,2.3255143210657597e-07,0,0,11.227534562211982,258.7741196600259,CD274;TFRC;SIRPG;GATA3;CD3E;CD40LG;CD6;IL23A;LCK;IL7;CCL5;CD28;CCL2;CCR7;IL6ST
1,GO_Biological_Process_2021,T cell activation (GO:0042110),15/92,1.9829704338346016e-09,2.357751845829341e-06,0,0,8.741097612065355,175.15996958857,ITK;CD3G;GATA3;CD3E;RASGRP1;DPP4;CD2;CD8B;CD8A;LCK;CD7;LEPR;CD28;CCR7;LAT
2,GO_Biological_Process_2021,regulation of T cell differentiation (GO:0045580),10/39,1.0446967713839672e-08,8.28096307450358e-06,0,0,15.334223548817846,281.79632187977825,ZNF683;CD2;IFNG;IL7;TBX21;CAMK4;TCF7;CTLA4;GATA3;PRDM1
3,GO_Biological_Process_2021,antigen receptor-mediated signaling pathway (GO:0050851),19/185,3.9526549238560734e-08,2.349853352232436e-05,0,0,5.159918744746427,87.95748811141799,ITK;PLEKHA1;TRAT1;TXK;THEMIS;CD3G;GATA3;CD3E;LIME1;IGLL5;LCK;GRAP2;CD28;CTLA4;FYN;CD247;CARD11;SKAP1;LAT
4,GO_Biological_Process_2021,cytokine-mediated signaling pathway (GO:0019221),37/621,7.622138088512944e-08,3.625088874896756e-05,0,0,2.9166902181141108,47.80345548768706,IFITM1;CSF1;RORA;GATA3;OASL;SOCS3;UGCG;IL18RAP;GRAP2;CCL5;STAT4;LEPR;IL21R;S1PR1;CCL2;FYN;NCAM1;GBP1;IL32;FLT3LG;TRAF1;ISG20;CD40LG;IFI27;IFNG;LCK;IL23A;IL7;IL2RB;XCL2;LTA;XCL1;CD27;LTB;IL6ST;IL7R;IL18R1
5,GO_Biological_Process_2021,positive regulation of natural killer cell mediated cytotoxicity (GO:0045954),7/20,1.651275149744456e-07,5.9968431642553215e-05,0,0,23.80194918203968,371.7042781696159,KLRK1;KLRC2;CD160;CD226;KLRD1;SLAMF6;RASGRP1
6,GO_Biological_Process_2021,positive regulation of cytokine production (GO:0001819),25/335,1.7652608137000525e-07,5.9968431642553215e-05,0,0,3.6596545952525865,56.90688678440408,ITK;CD274;TXK;RORA;GATA3;LY9;RASGRP1;SLAMF6;CCR7;TIGIT;ZBP1;GBP5;CD2;CD40LG;IFNG;CD6;IL23A;IL7;CD28;XCL1;CD226;LTB;IL6ST;IL18R1;CARD11
7,GO_Biological_Process_2021,regulation of natural killer cell mediated cytotoxicity (GO:0042269),8/30,2.299567626583068e-07,6.835464770018167e-05,0,0,16.10307153164296,246.14147951116828,KLRK1;KLRC2;CD160;SLAMF6;CD226;KLRD1;KLRC1;RASGRP1
8,GO_Biological_Process_2021,positive regulation of leukocyte mediated cytotoxicity (GO:0001912),9/43,3.8303700222144236e-07,0.00010120688792028774,0,0,11.741510695187166,173.48239671221404,KLRK1;KLRC2;CD160;IL23A;XCL1;SLAMF6;CD226;KLRD1;RASGRP1
9,GO_Biological_Process_2021,positive regulation of natural killer cell mediated immunity (GO:0002717),7/23,4.926129091845461e-07,0.00011239415847731136,0,0,19.336114253393664,280.8288702870881,KLRK1;KLRC2;CD160;CD226;KLRD1;SLAMF6;RASGRP1
10,GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),30/482,5.452871985967637e-07,0.00011239415847731136,0,0,3.025376475806281,43.63183798028503,CSF1;TCF7;LEF1;RORA;GATA3;ZFP36L1;SOCS3;GRAP2;CCL5;STAT4;LEPR;S1PR1;CCL2;FYN;CCR7;LDLRAP1;GBP1;IL32;GBP5;PYHIN1;FLT3LG;LCK;IL23A;IL7;IL2RB;XCL2;XCL1;IL6ST;PTPN4;IL18R1
11,GO_Biological_Process_2021,T cell receptor signaling pathway (GO:0050852),16/158,5.671698493388295e-07,0.00011239415847731136,0,0,5.050645675438311,72.64145194790164,ITK;TRAT1;TXK;THEMIS;CD3G;GATA3;CD3E;LCK;GRAP2;CD28;CTLA4;FYN;CD247;CARD11;SKAP1;LAT
12,GO_Biological_Process_2021,regulation of immune response (GO:0050776),17/179,6.29367241958498e-07,0.0001151257924136391,0,0,4.709833676268861,67.24959987775085,IFITM1;KLRB1;CD160;CD3G;CD3E;HERC5;KLRK1;CD40LG;CD8B;CD8A;SLAMF7;LAIR2;CD226;SLAMF6;KLRD1;KLRC1;CD247
13,GO_Biological_Process_2021,regulation of T cell activation (GO:0050863),9/47,8.548030043470838e-07,0.00014519439602409751,0,0,10.503409090909091,146.75777855179362,CD2;SIT1;LCK;CCL5;TBX21;SIRPG;CCL2;TIGIT;LAT
14,GO_Biological_Process_2021,regulation of lymphocyte differentiation (GO:0045619),6/20,3.6737110072004113e-06,0.0005824056516748385,0,0,18.900677200902933,236.52890030766085,ZNF683;CD2;TBX21;PRDM1;IKZF3;ZFP36L1
15,GO_Biological_Process_2021,regulation of cholesterol metabolic process (GO:0090181),6/21,5.046043039130345e-06,0.0007499681466907476,0,0,17.639729119638826,215.1501210850801,SEC14L2;EPHX2;APOE;LDLRAP1;TTC39B;CES1
16,GO_Biological_Process_2021,positive regulation of lymphocyte proliferation (GO:0050671),10/75,6.622174996778622e-06,0.0009263254201376212,0,0,6.828806728578938,81.43411224540657,CD274;CD40LG;TFRC;CD6;IL23A;IL7;CCL5;CD28;CD3E;IL6ST
17,GO_Biological_Process_2021,regulation of natural killer cell chemotaxis (GO:2000501),4/7,8.314349962385809e-06,0.0010984180116974,0,0,58.570786516853936,685.1333932916917,KLRK1;CCL5;CCL2;XCL1
18,GO_Biological_Process_2021,regulation of T cell receptor signaling pathway (GO:0050856),7/35,1.0704313310264314e-05,0.0013397293185162,0,0,11.042420814479636,126.37900207412638,CD160;TRAT1;LCK;CD226;UBASH3A;GBP1;CARD11
19,GO_Biological_Process_2021,regulation of lymphocyte activation (GO:0051249),5/15,1.390560624025427e-05,0.0016533765819662,0,0,22.00563063063063,246.09377496758933,LCK;SIT1;CCL5;IKZF3;LAT
20,GO_Biological_Process_2021,positive regulation of T cell proliferation (GO:0042102),9/66,1.5927223895900563e-05,0.0018035684964024,0,0,6.995454545454545,77.28214920568577,CD274;CD40LG;TFRC;CD6;IL23A;CCL5;CD28;CD3E;IL6ST
21,GO_Biological_Process_2021,regulation of interferon-gamma production (GO:0032649),10/86,2.271106932718925e-05,0.0024548601300025,0,0,5.837129840546697,62.414433768182455,CD2;CD274;IL23A;TXK;XCL1;CCR7;CD226;SLAMF6;RASGRP1;IL18R1
22,GO_Biological_Process_2021,lymphocyte migration (GO:0072676),7/40,2.6938939376479982e-05,0.0027852520798812,0,0,9.366927190456602,98.55822487793851,CCL5;TBX21;S1PR1;XCL2;CCL2;XCL1;GATA3
23,GO_Biological_Process_2021,T cell differentiation (GO:0030217),7/41,3.186280393343884e-05,0.0031570728230715,0,0,9.09096353473516,94.12848416434583,CD8A;LCK;TCF7;LEPR;CD28;GATA3;ZFP36L1
24,GO_Biological_Process_2021,regulation of cell-cell adhesion mediated by integrin (GO:0033632),4/10,4.727702060604321e-05,0.0041638798148581,0,0,29.280898876404493,291.6227083650931,DPP4;CCL5;CD3E;SKAP1
25,GO_Biological_Process_2021,cellular response to interleukin-4 (GO:0071353),4/10,4.727702060604321e-05,0.0041638798148581,0,0,29.280898876404493,291.6227083650931,LEF1;TCF7;XCL1;GATA3
26,GO_Biological_Process_2021,response to interleukin-4 (GO:0070670),4/10,4.727702060604321e-05,0.0041638798148581,0,0,29.280898876404493,291.6227083650931,LEF1;TCF7;XCL1;GATA3
27,GO_Biological_Process_2021,regulation of T cell proliferation (GO:0042129),9/76,5.0300331608311736e-05,0.0042719353058773,0,0,5.948303934871099,58.87333158247723,CD274;CD40LG;TFRC;CD6;IL23A;CCL5;CD28;CD3E;IL6ST
28,GO_Biological_Process_2021,natural killer cell mediated immunity (GO:0002228),5/20,6.542982066970563e-05,0.0052146358472165,0,0,14.666666666666666,141.30647563827765,KLRK1;KLRC2;GZMB;SLAMF7;KLRD1
29,GO_Biological_Process_2021,negative regulation of cytokine production (GO:0001818),14/182,6.578598629793756e-05,0.0052146358472165,0,0,3.7132183908045975,35.75496500711245,CD274;ABCD2;LEF1;OTUD7B;HERC5;IFNG;IL23A;TBX21;XCL1;CCR7;TIGIT;TRIB2;GBP1;SLAMF1
30,GO_Biological_Process_2021,positive regulation of interleukin-10 production (GO:0032733),6/32,6.835421413987425e-05,0.0052434297169232,0,0,10.171036638305262,97.54845286023712,CD274;CD40LG;IL23A;CD28;XCL1;TIGIT
31,GO_Biological_Process_2021,positive regulation of cell-cell adhesion (GO:0022409),7/47,7.937591276585364e-05,0.0058986225174124,0,0,7.7249434389140275,72.93362900979179,ADAM19;LCK;CCL5;SIRPG;CD3E;SKAP1;SMAD7
32,GO_Biological_Process_2021,positive regulation of antigen receptor-mediated signaling pathway (GO:0050857),5/21,8.429989750900387e-05,0.0060747017053457,0,0,13.74929617117117,128.9839335355808,PRKCH;TRAT1;LCK;CD226;CARD11
33,GO_Biological_Process_2021,regulation of interleukin-10 production (GO:0032653),7/48,9.115136960816976e-05,0.0063752340273008,0,0,7.536143913475334,70.10866416371023,CD274;CD40LG;IL23A;CD28;XCL1;TIGIT;TRIB2
34,GO_Biological_Process_2021,B cell receptor signaling pathway (GO:0050853),6/34,9.766806016248268e-05,0.0066358470590395,0,0,9.443566591422124,87.20128923212955,ITK;IGLL5;PLEKHA1;LCK;CTLA4;LIME1
35,GO_Biological_Process_2021,cellular defense response (GO:0006968),7/49,0.00010431091869243634,0.006704090936503,0,0,7.356334841628959,67.44386737269382,ITK;FCMR;KLRC2;GNLY;KLRC3;TRAT1;KLRG1
36,GO_Biological_Process_2021,positive regulation of actin filament polymerization (GO:0030838),7/49,0.00010431091869243634,0.006704090936503,0,0,7.356334841628959,67.44386737269382,NCKAP1;TENM1;CTTN;BIN1;CCR7;EVL;PFN2
37,GO_Biological_Process_2021,regulation of interleukin-12 production (GO:0032655),7/51,0.0001352684525829896,0.0084649573747986,0,0,7.021236116824352,62.546921135845096,CD40LG;IFNG;IL23A;CCR7;LTB;TIGIT;SLAMF1
38,GO_Biological_Process_2021,positive regulation of steroid metabolic process (GO:0045940),4/13,0.00015256533795665356,0.0090876098206564,0,0,19.51760299625468,171.51908703783351,APOC1;APOE;LDLRAP1;CES1
39,GO_Biological_Process_2021,positive regulation of protein polymerization (GO:0032273),8/69,0.0001528613931144897,0.0090876098206564,0,0,5.796067060704063,50.92412333030196,NCKAP1;TENM1;CTTN;BIN1;CCR7;EVL;PFN2;CDK5R1
40,GO_Biological_Process_2021,negative regulation of sequestering of calcium ion (GO:0051283),5/25,0.0002043970332750343,0.0112945042188605,0,0,10.997184684684685,93.42599099471389,LCK;XCL1;ITPR3;CCR7;RYR3
41,GO_Biological_Process_2021,positive regulation of supramolecular fiber organization (GO:1902905),9/91,0.00020583281253545936,0.0112945042188605,0,0,4.856457871396896,41.223781889997554,NCKAP1;TENM1;CTTN;BIN1;CCR7;EVL;APOE;PFN2;CDK5R1
42,GO_Biological_Process_2021,negative regulation of T cell mediated immunity (GO:0002710),4/14,0.0002098141688909897,0.0112945042188605,0,0,17.56494382022472,148.7625736971138,XCL1;KLRD1;KLRC1;SMAD7
43,GO_Biological_Process_2021,positive regulation of T cell receptor signaling pathway (GO:0050862),4/14,0.0002098141688909897,0.0112945042188605,0,0,17.56494382022472,148.7625736971138,TRAT1;LCK;CD226;CARD11
44,GO_Biological_Process_2021,positive regulation of cell-cell adhesion mediated by integrin (GO:0033634),3/6,0.00021373115637036397,0.0112945042188605,0,0,43.82959641255606,370.3947856927475,CCL5;CD3E;SKAP1
45,GO_Biological_Process_2021,positive regulation of immune response (GO:0050778),8/75,0.00027436771114062124,0.0139233144636623,0,0,5.275391748739296,43.26370581508573,GBP5;IFNG;IL23A;CCL5;CCR7;CD226;IL6ST;SKAP1
46,GO_Biological_Process_2021,positive regulation of interferon-gamma production (GO:0032729),7/57,0.00027518745996304983,0.0139233144636623,0,0,6.176787330316742,50.63766091075475,CD2;IL23A;TXK;CD226;SLAMF6;RASGRP1;IL18R1
47,GO_Biological_Process_2021,release of sequestered calcium ion into cytosol (GO:0051209),5/27,0.0002993099449936308,0.0148283135248927,0,0,9.996416871416873,81.11123554538014,LCK;XCL1;ITPR3;CCR7;RYR3
48,GO_Biological_Process_2021,enzyme linked receptor protein signaling pathway (GO:0007167),11/140,0.00032657014743183897,0.0158486491957737,0,0,3.781140490602103,30.350707234833607,EPHA4;CSF1;CD8B;CD8A;LCK;CD7;LMTK2;FYN;IL6ST;CD3E;ACVR2A
49,GO_Biological_Process_2021,positive regulation of leukocyte cell-cell adhesion (GO:1903039),5/31,0.0005851450216811634,0.027287668356384,0,0,8.456774081774082,62.94927350717038,LCK;SIRPG;CCL2;ETS1;SKAP1
50,GO_Biological_Process_2021,positive regulation of nucleic acid-templated transcription (GO:1903508),24/511,0.0005852275383412902,0.027287668356384,0,0,2.210585819543423,16.454517282087725,KCNH2;EOMES;PYHIN1;LEF1;NR1D2;RORA;GATA3;MLLT3;RGMB;GATA1;ETS1;KLF1;ARNTL;SEC14L2;HMGN5;LBH;CDH1;CAMK4;TBX21;PIM2;APOE;APBB1;MYBL1;SKAP1
51,GO_Biological_Process_2021,amyloid precursor protein metabolic process (GO:0042982),4/18,0.0005972873479580588,0.0273144098739281,0,0,12.5438202247191,93.11418545282127,ADAM19;NSG1;APOE;LDLRAP1
52,GO_Biological_Process_2021,regulation of protein localization to nucleus (GO:1900180),6/47,0.000609755150943859,0.0273584480932923,0,0,6.444970544513572,47.70859201437892,MFHAS1;TFRC;PYHIN1;ORMDL3;OTUD7B;FERMT2
53,GO_Biological_Process_2021,negative regulation of T cell cytokine production (GO:0002725),3/9,0.0008535731080938102,0.0375888305749459,0,0,21.91143497757848,154.8279384995924,TBX21;XCL1;SMAD7
54,GO_Biological_Process_2021,positive regulation of interleukin-12 production (GO:0032735),5/34,0.0009067769396564934,0.0392057375000571,0,0,7.580770425598012,53.10795195589538,CD40LG;IFNG;IL23A;CCR7;LTB
55,GO_Biological_Process_2021,positive regulation of lymphocyte activation (GO:0051251),5/35,0.0010386302487447,0.0441046916341952,0,0,7.327702702702703,50.34023674930291,IGLL5;IL23A;LCK;SIRPG;CCL2
56,GO_Biological_Process_2021,positive regulation of GTPase activity (GO:0043547),13/214,0.0011461454155936,0.047728731657478,0,0,2.870395727783103,19.43645634748181,GRTP1;DOCK9;GPR65;RASGRP1;SYDE2;TIAM1;TBC1D4;CCL5;XCL2;XCL1;CCL2;CCR7;FERMT2
57,GO_Biological_Process_2021,negative regulation of fat cell differentiation (GO:0045599),5/36,0.0011841863615606,0.047728731657478,0,0,7.090961929671607,47.783860581379614,RORA;GATA3;TRIB2;FERMT2;ARNTL
58,GO_Biological_Process_2021,positive regulation of myeloid leukocyte differentiation (GO:0002763),5/36,0.0011841863615606,0.047728731657478,0,0,7.090961929671607,47.783860581379614,CSF1;IFNG;IL23A;LEF1;ZFP36L1
59,GO_Biological_Process_2021,regulation of actin filament polymerization (GO:0030833),7/73,0.0012475646481756,0.0494451455560268,0,0,4.675545043192102,31.2633213919433,NCKAP1;TENM1;CTTN;BIN1;CCR7;EVL;PFN2
60,GO_Biological_Process_2021,regulation of peptide hormone secretion (GO:0090276),7/74,0.0013517959109177,0.0526978799370893,0,0,4.605524414128452,30.42557387914841,DPP4;IFNG;TFR2;CCL5;SLC2A1;ITPR3;ARNTL
61,GO_Biological_Process_2021,positive regulation of intracellular signal transduction (GO:1902533),24/546,0.001448067272654,0.0555403866834075,0,0,2.0585801217038537,13.458020095183723,NDFIP2;TFRC;SLC44A2;TRAT1;RTKN2;FLT3LG;GATA3;MID2;EPOR;NR3C2;OASL;MFHAS1;LCK;IL23A;CCL5;CD28;CD27;FYN;CCR7;PIM2;ICOS;FERMT2;APOL3;CARD11
62,GO_Biological_Process_2021,cellular response to tumor necrosis factor (GO:0071356),12/194,0.0015044467732271,0.0567868956624484,0,0,2.9223728216863227,18.993465470695824,CD40LG;CCL5;LTA;XCL2;CD27;XCL1;CCL2;GATA3;TRAF1;LTB;GBP1;ZFP36L1
63,GO_Biological_Process_2021,regulation of interleukin-4 production (GO:0032673),4/23,0.0015816457033659,0.0578638997323714,0,0,9.240449438202248,59.5943325169988,CD40LG;LEF1;CD28;GATA3
64,GO_Biological_Process_2021,regulation of steroid metabolic process (GO:0019218),4/23,0.0015816457033659,0.0578638997323714,0,0,9.240449438202248,59.5943325169988,EPHX2;RORA;APOE;TTC39B
65,GO_Biological_Process_2021,response to prostaglandin E (GO:0034695),3/11,0.0016214410728486,0.058421013200517,0,0,16.431894618834082,105.565720638004,TGFBR3;GNG2;CCR7
66,GO_Biological_Process_2021,cellular response to interferon-gamma (GO:0071346),9/121,0.0016464636625545,0.0584371729784293,0,0,3.5501420454545456,22.7533060040925,GBP5;IFNG;CCL5;XCL2;XCL1;CCL2;NCAM1;GBP1;OASL
67,GO_Biological_Process_2021,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),13/224,0.0017270886928163,0.0603973075223126,0,0,2.732944910648289,17.385131993516612,NDFIP2;TFRC;SLC44A2;OTUD7B;RORA;TRAF1;LIME1;MID2;CCR7;PIM2;OPTN;APOL3;CARD11
68,GO_Biological_Process_2021,positive regulation of protein binding (GO:0032092),6/58,0.0018686558090352,0.0644009204910986,0,0,5.078746310123285,31.90740614877038,TIAM1;AKTIP;CAPRIN2;APOE;DACT1;ADD2
69,GO_Biological_Process_2021,regulation of protein secretion (GO:0050708),9/125,0.0020608904871892,0.0693135694961696,0,0,3.42701802507837,21.194794328743413,DPP4;IFNG;CCL5;SLC2A1;ITPR3;APOE;APBB1;MYH10;ARNTL
70,GO_Biological_Process_2021,regulation of natural killer cell activation (GO:0032814),3/12,0.0021260823083144,0.0693135694961696,0,0,14.605381165919283,89.87383742281693,ZNF683;IL23A;PRDM1
71,GO_Biological_Process_2021,positive regulation of T-helper 1 type immune response (GO:0002827),3/12,0.0021260823083144,0.0693135694961696,0,0,14.605381165919283,89.87383742281693,IL23A;XCL1;IL18R1
72,GO_Biological_Process_2021,response to interferon-gamma (GO:0034341),7/80,0.0021277925034568,0.0693135694961696,0,0,4.225686481125643,25.9992553716092,GBP5;IFITM1;CCL5;XCL2;XCL1;CCL2;GBP1
73,GO_Biological_Process_2021,inflammatory response (GO:0006954),13/230,0.0021799104408291,0.0700517165985359,0,0,2.6565551938443326,16.280622754370842,GPR68;MFHAS1;CD40LG;IFNG;CCL5;XCL2;XCL1;CCL2;CCR7;APOL3;LAT;PTGDR;KLRG1
74,GO_Biological_Process_2021,calcium ion transmembrane import into cytosol (GO:0097553),5/42,0.0023936180184904,0.0748950479996088,0,0,5.939250060871682,35.84307265548379,LCK;XCL1;ITPR3;CCR7;RYR3
75,GO_Biological_Process_2021,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157),5/42,0.0023936180184904,0.0748950479996088,0,0,5.939250060871682,35.84307265548379,TENM1;CD6;AMIGO2;NECTIN3;NECTIN1
76,GO_Biological_Process_2021,positive regulation of cytoskeleton organization (GO:0051495),7/82,0.0024511127121627,0.0756980003834145,0,0,4.112579185520362,24.721590242036537,NCKAP1;TENM1;CTTN;BIN1;CCR7;EVL;PFN2
77,GO_Biological_Process_2021,regulation of inflammatory response (GO:0050727),12/206,0.0024841813278682,0.0757356820214197,0,0,2.7399089386397413,16.433459037783315,ZBP1;MFHAS1;IFNG;IL23A;CCL5;XCL1;NR1D2;RORA;GATA3;APOE;DNASE1L3;ETS1
78,GO_Biological_Process_2021,regulation of JNK cascade (GO:0046328),8/105,0.0025332830452053,0.0762550263480811,0,0,3.63821679874699,21.750130179339024,TGFBR3;MFHAS1;CD27;CCR7;TRAF1;RASGRP1;SLAMF1;DACT1
79,GO_Biological_Process_2021,natural killer cell activation (GO:0030101),5/43,0.0026594422013431,0.0790519194349262,0,0,5.782657657657658,34.289071658774944,CD2;KLRK1;IL21R;SLAMF7;RASGRP1
80,GO_Biological_Process_2021,lymphocyte mediated immunity (GO:0002449),3/13,0.0027181401948518,0.0797992269550341,0,0,13.144170403587443,77.65322697254459,KLRC2;CD8A;KLRD1
81,GO_Biological_Process_2021,regulation of cell differentiation (GO:0045595),10/156,0.002808283639185,0.0814402255363664,0,0,3.0275844852872345,17.78760922600039,TIAM1;CSF1;BIN1;SPOCK2;PLEKHB1;NR1D2;GATA3;ZFP36L1;SMAD7;CDK5R1
82,GO_Biological_Process_2021,positive regulation of cell-matrix adhesion (GO:0001954),5/44,0.0029460099635338,0.0834001392057561,0,0,5.634095634095634,32.831585652387965,CSF1;CCR7;CD3E;FERMT2;SKAP1
83,GO_Biological_Process_2021,positive regulation of stress fiber assembly (GO:0051496),5/44,0.0029460099635338,0.0834001392057561,0,0,5.634095634095634,32.831585652387965,GPR65;TPM1;EVL;FERMT2;PFN2
84,GO_Biological_Process_2021,protein-containing complex assembly (GO:0065003),14/267,0.0029864164516993,0.0835493920251874,0,0,2.4548816500840487,14.271899104624511,TCF7;LEF1;SLC2A1;CD3G;TRAF1;CD3E;JCHAIN;F5;ADD2;TIAM1;IL2RB;CD247;FERMT2;BCL9L
85,GO_Biological_Process_2021,regulation of small molecule metabolic process (GO:0062012),4/28,0.0033477573496909,0.091937590611577,0,0,7.313483146067416,41.68293833158352,EPHX2;RORA;APOE;TTC39B
86,GO_Biological_Process_2021,negative regulation of interleukin-12 production (GO:0032695),3/14,0.0034022321168287,0.091937590611577,0,0,11.94863432531594,67.90795494479087,CCR7;TIGIT;SLAMF1
87,GO_Biological_Process_2021,positive regulation of T cell chemotaxis (GO:0010820),3/14,0.0034022321168287,0.091937590611577,0,0,11.94863432531594,67.90795494479087,CCL5;XCL2;XCL1
88,GO_Biological_Process_2021,positive regulation of protein kinase B signaling (GO:0051897),10/161,0.0035222974042014,0.0941126205302363,0,0,2.9265790704340087,16.531196957874936,MFHAS1;LCK;TRAT1;CD28;FLT3LG;CCR7;FYN;GATA3;ICOS;FERMT2
89,GO_Biological_Process_2021,protein-containing complex subunit organization (GO:0043933),8/112,0.0037743318360176,0.0997063222402402,0,0,3.3921158206872493,18.9264184606446,IL2RB;SLC2A1;CD3G;TRAF1;CD247;CD3E;JCHAIN;ADD2
90,GO_Biological_Process_2021,regulation of T cell mediated cytotoxicity (GO:0001914),4/29,0.003815506864534,0.0997063222402402,0,0,7.020584269662922,39.0953995818872,IL23A;XCL1;KLRD1;KLRC1
91,GO_Biological_Process_2021,positive regulation of binding (GO:0051099),7/90,0.0041363527269885,0.1048842297777794,0,0,3.714659543149976,20.38583189994564,TIAM1;AKTIP;PYHIN1;CAPRIN2;APOE;DACT1;ADD2
92,GO_Biological_Process_2021,regulation of T cell chemotaxis (GO:0010819),3/15,0.0041825298113096,0.1048842297777794,0,0,10.952354260089686,59.98428092608768,CCL5;XCL2;XCL1
93,GO_Biological_Process_2021,positive regulation of osteoclast differentiation (GO:0045672),3/15,0.0041825298113096,0.1048842297777794,0,0,10.952354260089686,59.98428092608768,CSF1;IFNG;IL23A
94,GO_Biological_Process_2021,positive regulation of protein localization to nucleus (GO:1900182),6/68,0.0041900764629474,0.1048842297777794,0,0,4.257409160416515,23.30946968148532,TFRC;IFNG;CDH1;PYHIN1;ORMDL3;FERMT2
95,GO_Biological_Process_2021,regulation of interleukin-2 production (GO:0032663),5/48,0.0043176968516559,0.1069529490962271,0,0,5.108946155457783,27.81838120400915,TBX21;CD28;XCL1;GBP1;CARD11
96,GO_Biological_Process_2021,adherens junction organization (GO:0034332),5/49,0.0047214469077478,0.1088874870846057,0,0,4.992577805077805,26.73844928669605,CDH1;NECTIN3;FERMT2;SMAD7;NECTIN1
97,GO_Biological_Process_2021,regulation of natural killer cell differentiation (GO:0032823),2/5,0.0048078999764018,0.1088874870846057,0,0,29.154362416107386,155.61126028722896,ZNF683;PRDM1
98,GO_Biological_Process_2021,regulation of T-helper 1 cell cytokine production (GO:2000554),2/5,0.0048078999764018,0.1088874870846057,0,0,29.154362416107386,155.61126028722896,XCL1;IL18R1
99,GO_Biological_Process_2021,response to prostaglandin (GO:0034694),2/5,0.0048078999764018,0.1088874870846057,0,0,29.154362416107386,155.61126028722896,TGFBR3;CCR7
100,GO_Biological_Process_2021,membrane raft distribution (GO:0031580),2/5,0.0048078999764018,0.1088874870846057,0,0,29.154362416107386,155.61126028722896,CD2;MAL
101,GO_Biological_Process_2021,PML body organization (GO:0030578),2/5,0.0048078999764018,0.1088874870846057,0,0,29.154362416107386,155.61126028722896,HABP4;ETS1
102,GO_Biological_Process_2021,positive regulation of natural killer cell chemotaxis (GO:2000503),2/5,0.0048078999764018,0.1088874870846057,0,0,29.154362416107386,155.61126028722896,CCL5;XCL1
103,GO_Biological_Process_2021,positive regulation of T-helper 1 cell cytokine production (GO:2000556),2/5,0.0048078999764018,0.1088874870846057,0,0,29.154362416107386,155.61126028722896,XCL1;IL18R1
104,GO_Biological_Process_2021,positive thymic T cell selection (GO:0045059),2/5,0.0048078999764018,0.1088874870846057,0,0,29.154362416107386,155.61126028722896,CD3G;CD3E
105,GO_Biological_Process_2021,negative regulation of DNA binding (GO:0043392),4/31,0.0048797463025914,0.1090933736774664,0,0,6.499875156054931,34.596638807546945,GZMA;LEF1;HABP4;GATA1
106,GO_Biological_Process_2021,positive regulation of peptidyl-serine phosphorylation (GO:0033138),7/93,0.0049542173020691,0.1090933736774664,0,0,3.584525939177102,19.024929078976346,TENM1;TFRC;IFNG;SH2D3A;CAPRIN2;CNOT9;PFN2
107,GO_Biological_Process_2021,regulation of activin receptor signaling pathway (GO:0032925),3/16,0.0050627812819425,0.1090933736774664,0,0,10.109348051052088,53.43638908640148,ACVR2A;SMAD7;DACT1
108,GO_Biological_Process_2021,positive regulation of endothelial cell apoptotic process (GO:2000353),3/16,0.0050627812819425,0.1090933736774664,0,0,10.109348051052088,53.43638908640148,CD40LG;CD160;CCL2
109,GO_Biological_Process_2021,positive regulation of immunoglobulin mediated immune response (GO:0002891),3/16,0.0050627812819425,0.1090933736774664,0,0,10.109348051052088,53.43638908640148,TFRC;XCL1;CD226
110,GO_Biological_Process_2021,cholesterol homeostasis (GO:0042632),6/71,0.0051839996743287,0.1090933736774664,0,0,4.06028824448689,21.365961027891363,EPHX2;RORA;APOE;LDLRAP1;CES1;TTC39B
111,GO_Biological_Process_2021,response to metal ion (GO:0010038),6/71,0.0051839996743287,0.1090933736774664,0,0,4.06028824448689,21.365961027891363,ATP7B;TFR2;TRPC1;SLC30A4;ITPR3;AQP3
112,GO_Biological_Process_2021,myeloid leukocyte differentiation (GO:0002573),6/71,0.0051839996743287,0.1090933736774664,0,0,4.06028824448689,21.365961027891363,CSF1;IFNG;CAMK4;LEF1;PIR;CCR7
113,GO_Biological_Process_2021,negative regulation of cell migration (GO:0030336),9/144,0.0052914099430075,0.1103769547760701,0,0,2.941818181818182,15.420041694011925,EPHA4;IFITM1;CDH1;TPM1;EVL;ATP1B2;PTPRK;PFN2;SMAD7
114,GO_Biological_Process_2021,cardiac muscle tissue morphogenesis (GO:0055008),4/32,0.0054795908875511,0.1130182284018421,0,0,6.267415730337079,32.63270914297345,TGFBR3;TPM1;S1PR1;SMAD7
115,GO_Biological_Process_2021,sterol homeostasis (GO:0055092),6/72,0.00555075237138,0.1130182284018421,0,0,3.9985635132362,20.767826335736533,EPHX2;RORA;APOE;LDLRAP1;CES1;TTC39B
